 2.3362211E+23 1.3869825E+20 4.3444976E+19 9.5253273E+19 -4.557499E-01
 2.6212832E+23 1.3154721E+20 4.2388853E+19 8.9158361E+19 -4.597865E-01
 2.9411281E+23 1.2470945E+20 4.1335543E+19 8.3373904E+19 -4.636460E-01
 3.3000000E+23 1.1817656E+20 4.0285975E+19 7.7890582E+19 -4.673605E-01
 3.7026609E+23 1.1194019E+20 3.9241097E+19 7.2699096E+19 -4.709056E-01
 4.1544539E+23 1.0599169E+20 3.8201827E+19 6.7789865E+19 -4.742845E-01
 4.6613739E+23 1.0032214E+20 3.7169058E+19 6.3153081E+19 -4.775008E-01
 5.2301475E+23 9.4922584E+19 3.6143676E+19 5.8778907E+19 -4.805447E-01
 5.8683221E+23 8.9783508E+19 3.5126466E+19 5.4657042E+19 -4.834596E-01
 6.5843656E+23 8.4895506E+19 3.4118215E+19 5.0777291E+19 -4.862374E-01
 7.3877798E+23 8.0249246E+19 3.3119684E+19 4.7129562E+19 -4.888748E-01
 8.2892252E+23 7.5835398E+19 3.2131594E+19 4.3703804E+19 -4.913798E-01
 9.3006637E+23 7.1644691E+19 3.1154628E+19 4.0490063E+19 -4.937592E-01
 1.0435516E+24 6.7667947E+19 3.0189416E+19 3.7478531E+19 -4.960202E-01
 1.1708842E+24 6.3895744E+19 2.9236479E+19 3.4659265E+19 -4.982215E-01
 1.3137537E+24 6.0319066E+19 2.8296331E+19 3.2022735E+19 -5.003464E-01
 1.4740559E+24 5.6929024E+19 2.7369431E+19 2.9559593E+19 -5.024174E-01
 1.6539179E+24 5.3716814E+19 2.6456130E+19 2.7260684E+19 -5.044699E-01
 1.8557264E+24 5.0673879E+19 2.5556758E+19 2.5117121E+19 -5.065219E-01
 2.0821592E+24 4.7791636E+19 2.4671577E+19 2.3120059E+19 -5.086450E-01
 2.3362211E+24 4.5061383E+19 2.3800505E+19 2.1260878E+19 -5.109478E-01
 2.6212832E+24 4.2475199E+19 2.2943905E+19 1.9531295E+19 -5.133818E-01
 2.9411281E+24 4.0025094E+19 2.2101870E+19 1.7923224E+19 -5.160614E-01
 3.3000000E+24 3.7702335E+19 2.1273712E+19 1.6428623E+19 -5.192822E-01
 3.7026609E+24 3.5500215E+19 2.0460104E+19 1.5040111E+19 -5.227452E-01
 4.1544539E+24 3.3411440E+19 1.9661003E+19 1.3750437E+19 -5.267159E-01
 4.6613739E+24 3.1426442E+19 1.8874721E+19 1.2551721E+19 -5.319995E-01
 5.2301475E+24 2.9541520E+19 1.8102807E+19 1.1438713E+19 -5.372476E-01
 5.8683221E+24 2.7748186E+19 1.7343835E+19 1.0404351E+19 -5.439648E-01
 6.5843656E+24 2.6041064E+19 1.6597728E+19 9.4433370E+18 -5.515173E-01
 7.3877798E+24 2.4418923E+19 1.5866004E+19 8.5529190E+18 -5.586446E-01
